"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","CLO_LANDED_WEIGHT_MTONS","CLO_LANDED_WEIGHT_PPP","CLO_EXVESSEL_REVENUE","CLO_CONFIDENTIAL_FLAG","TLA_LANDED_WEIGHT_MTONS","TLA_LANDED_WEIGHT_PPP","TLA_EXVESSEL_REVENUE","TLA_CONFIDENTIAL_FLAG","NPA_LANDED_WEIGHT_MTONS","NPA_LANDED_WEIGHT_PPP","NPA_EXVESSEL_REVENUE","NPA_CONFIDENTIAL_FLAG","CBA_LANDED_WEIGHT_MTONS","CBA_LANDED_WEIGHT_PPP","CBA_EXVESSEL_REVENUE","CBA_CONFIDENTIAL_FLAG","BRA_LANDED_WEIGHT_MTONS","BRA_LANDED_WEIGHT_PPP","BRA_EXVESSEL_REVENUE","BRA_CONFIDENTIAL_FLAG","OR1_LANDED_WEIGHT_MTONS","OR1_LANDED_WEIGHT_PPP","OR1_EXVESSEL_REVENUE","OR1_CONFIDENTIAL_FLAG","OR4_LANDED_WEIGHT_MTONS","OR4_LANDED_WEIGHT_PPP","OR4_EXVESSEL_REVENUE","OR4_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2013","O","SAMN","....","CHINOOK SALMON","CHNK",801.7,2.55,4510614,"",34.6,5.71,434813,"",108.1,6.18,1472818,"",355.3,5.8,4545682,"",75.4,5.67,943025,"",,,,"",,,,"",1375.1,,11906952,""
"2013","O","SAMN","....","CHUM SALMON","CHUM",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2013","O","SAMN","....","COHO SALMON","COHO",124.3,1.83,502331,"",.2,2.8,1181,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",124.5,,503512,"*"
"2013","O","SAMN","....","PINK SALMON","PINK",0,.58,21,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,21,"*"
"2013","O","SAMN","....","SOCKEYE SALMON","SOCK",.3,2.83,1580,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.3,,1580,""
"2013","O","SAMN","....","STEELHEAD","STLH",5.4,.81,9581,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",5.4,,9581,""
"2013","O","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","O","SHLL","CLAM","BASKET COCKLE","CKLE",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","O","SHLL","CLAM","CALIFORNIA MUSSEL","CMSL",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","O","SHLL","CLAM","GAPER CLAM","GCLM",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","O","SHLL","CLAM","RAZOR CLAM","RCLM",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2013","O","SHLL","CLAM","SOFT-SHELLED CLAM","SCLM",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,""
"2013","O","SRMP","....","GHOST SHRIMP","GSRM",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","O","SRMP","....","BLUE MUD SHRIMP","MSRM",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","O","SRMP","....","OTHER SHRIMP","OSRM",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2013","O","SRMP","....","PACIFIC PINK SHRIMP","PSHP",3306.7,.49,3577392,"",,,,"*",7273,.52,8280955,"",9000.7,.51,10088062,"",2008.6,.49,2188121,"",,,,"",,,,"",21589,,24134530,"*"
"2013","O","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",415,,534284,"",137.3,,205962,"",68.4,,145147,"",267.7,,353434,"",289.4,,365268,"",,,,"",,,,"",1177.8,,1604095,""
"2014","O","CPEL","....","PACIFIC HERRING","PHRG",5.6,0,0,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",5.6,,0,"*"
"2014","O","CPEL","WETF","CHUB MACKEREL","CMCK",1170.4,.13,324588,"",,,,"",2,.01,36,"",,,,"",,,,"",,,,"",,,,"",1172.4,,324624,""
"2014","O","CPEL","WETF","JACK MACKEREL","JMCK",693,.09,143205,"",,,,"",107.4,.01,3372,"",,,,"*",,,,"",,,,"",,,,"",800.4,,146577,""
"2014","O","CPEL","WETF","MARKET SQUID","MSQD",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","CPEL","WETF","PACIFIC SARDINE","PSDN",7788.4,.21,3521759,"",,,,"",.1,0,0,"",,,,"",,,,"",,,,"",,,,"",7788.5,,3521759,""
"2014","O","CRAB","....","DUNGENESS CRAB","DCRB",1311.4,3.82,11049354,"",225.1,4.16,2061976,"",1811.8,4.11,16396867,"",1590.5,4.13,14481335,"",467.1,4.04,4157373,"",,,,"",,,,"",5405.9,,48146905,""
"2014","O","CRAB","....","OTHER CRAB","OCRB",,,,"",,,,"*",.3,1.79,1213,"",,,,"*",,,,"",,,,"",,,,"",.3,,1213,"*"
"2014","O","CRAB","....","ROCK CRAB","RCRB",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,""
"2014","O","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",824.5,.1,174489,"",,,,"",145.1,.1,31322,"",,,,"*",15.1,.09,3072,"",,,,"",,,,"",984.7,,208883,""
"2014","O","GRND","FLAT","BUTTER SOLE","BSOL",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","FLAT","CURLFIN SOLE","CSOL",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","FLAT","DOVER SOLE","DOVR",2419.9,.45,2416969,"",,,,"",614.6,.44,595309,"",431.3,.46,440982,"",776,.45,766295,"",,,,"",,,,"",4241.8,,4219555,""
"2014","O","GRND","FLAT","ENGLISH SOLE","EGLS",,,,"*",,,,"",4.7,.31,3207,"",,,,"*",1.2,.3,822,"",,,,"",,,,"",5.9,,4029,"*"
"2014","O","GRND","FLAT","FLATHEAD SOLE","FSOL",10.6,.3,6901,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",10.6,,6901,""
"2014","O","GRND","FLAT","OTHER FLATFISH","OFLT",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","FLAT","PACIFIC SANDDAB","PDAB",127.9,.5,141025,"",,,,"",1.1,.12,288,"",,,,"*",,,,"*",,,,"",,,,"",129,,141313,"*"
"2014","O","GRND","FLAT","PETRALE SOLE","PTRL",750,1.23,2041500,"",,,,"",236.6,.98,510905,"",413.2,.92,837275,"",111.4,1.06,260543,"",,,,"",,,,"",1511.2,,3650223,""
"2014","O","GRND","FLAT","REX SOLE","REX",197.2,.34,148473,"",,,,"",33.4,.38,28079,"",,,,"*",52.2,.36,42005,"",,,,"",,,,"",282.8,,218557,""
"2014","O","GRND","FLAT","ROCK SOLE","RSOL",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","FLAT","SAND SOLE","SSOL",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","MGRN","SPINY DOGFISH","DSRK",25.8,0,4,"",,,,"",11.4,0,0,"",,,,"*",.5,.11,115,"",,,,"",,,,"",37.7,,119,""
"2014","O","GRND","MGRN","UNSP. GRENADIERS","GRDR",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","MGRN","LONGNOSE SKATE","LSKT",,,,"*",,,,"*",86.7,.39,74646,"",,,,"*",54.4,.37,44134,"",,,,"",,,,"",141.1,,118780,"*"
"2014","O","GRND","MGRN","OTHER GROUNDFISH","OGRN",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","MGRN","SOUPFIN SHARK","SSRK",.2,0,0,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,,0,""
"2014","O","GRND","MGRN","UNSP. SKATE","USKT",290.2,.42,271481,"",,,,"",1.1,.36,835,"",,,,"*",.8,.35,598,"",,,,"",,,,"",292.1,,272914,""
"2014","O","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"*",,,,"",,,,"*",,,,"*",.7,.39,628,"",,,,"",,,,"",.7,,628,"*"
"2014","O","GRND","ROCK","BANK ROCKFISH","BANK",,,,"*",,,,"",,,,"*",,,,"*",0,.47,5,"",,,,"",,,,"",0,,5,"*"
"2014","O","GRND","ROCK","BOCACCIO","BCAC",.4,.35,326,"",,,,"",.2,.15,83,"",,,,"",,,,"",,,,"",,,,"",.6,,409,""
"2014","O","GRND","ROCK","BLACK ROCKFISH","BLCK",,,,"*",25.8,1.97,111913,"",5.9,1.75,22873,"",4.1,2.72,24640,"",81,2.26,403050,"",,,,"",,,,"",116.8,,562476,"*"
"2014","O","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",,,,"*",,,,"",3,.43,2866,"",,,,"*",.6,.39,536,"",,,,"",,,,"",3.6,,3402,"*"
"2014","O","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",,,,"*",.8,2.23,3903,"",1.7,2.38,8892,"",1.8,2.33,9443,"",.9,2.11,3995,"",,,,"",,,,"",5.2,,26233,"*"
"2014","O","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",,,,"",,,,"*",,,,"*",.1,1.99,331,"",.2,1.22,511,"",,,,"",,,,"",.3,,842,"*"
"2014","O","GRND","ROCK","BLUE ROCKFISH","BLUR",,,,"*",.3,1.96,1246,"",.5,1.75,1790,"",0,1.96,57,"",2.7,1.39,8373,"",,,,"",,,,"",3.5,,11466,"*"
"2014","O","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROCK","NOM. BLACK-AND-YELLOW ROCKFISH","BYL1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",,,,"",,,,"*",0,6.51,280,"",0,6.77,508,"",4.3,5.84,55533,"",,,,"",,,,"",4.3,,56321,"*"
"2014","O","GRND","ROCK","CHINA ROCKFISH","CHNA",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",1.1,.27,654,"",,,,"",0,.28,23,"",,,,"*",,,,"*",,,,"",,,,"",1.1,,677,"*"
"2014","O","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"*",,,,"",.4,.5,451,"",,,,"*",,,,"*",,,,"",,,,"",.4,,451,"*"
"2014","O","GRND","ROCK","CANARY ROCKFISH","CNRY",4.9,.53,5771,"",,,,"",1,.49,1058,"",,,,"*",,,,"",,,,"",,,,"",5.9,,6829,""
"2014","O","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",,,,"",0,2.33,163,"",0,2.15,43,"",.1,4.52,940,"",.9,3.2,6327,"",,,,"",,,,"",1,,7473,""
"2014","O","GRND","ROCK","NOM. DARKBLOTCHED ROCKFISH","DBR1",,,,"*",,,,"",.2,.34,116,"",.5,.99,1112,"",.1,1.21,369,"",,,,"",,,,"",.8,,1597,"*"
"2014","O","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",22.2,.43,21206,"",,,,"*",21.6,.46,21985,"",,,,"*",5.8,.52,6616,"",,,,"",,,,"",49.6,,49807,"*"
"2014","O","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",,,,"",,,,"",,,,"",,,,"*",0,3.62,181,"",,,,"",,,,"",0,,181,""
"2014","O","GRND","ROCK","NOM. GRASS ROCKFISH","GRS1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",10.3,.27,6038,"",,,,"",0,.21,13,"",,,,"*",,,,"*",,,,"",,,,"",10.3,,6051,"*"
"2014","O","GRND","ROCK","NOM. LONGSPINE THORNYHEAD","LSP1",4.5,.44,4406,"",,,,"",1.8,.3,1206,"",,,,"*",,,,"*",,,,"",,,,"",6.3,,5612,"*"
"2014","O","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",,,,"*",,,,"",,,,"*",,,,"*",110.4,.39,95132,"",,,,"",,,,"",110.4,,95132,"*"
"2014","O","GRND","ROCK","NOR. UNSP. SHELF ROCKFISH","NUSF",.1,.49,98,"",,,,"*",.1,.18,51,"",.5,.42,416,"",.1,.41,86,"",,,,"",,,,"",.8,,651,"*"
"2014","O","GRND","ROCK","NOR. UNSP. SLOPE ROCKFISH","NUSP",,,,"*",,,,"",.8,.46,836,"",,,,"*",,,,"*",,,,"",,,,"",.8,,836,"*"
"2014","O","GRND","ROCK","OLIVE ROCKFISH","OLVE",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROCK","PACIFIC OCEAN PERCH","POP",22.6,.44,21969,"",,,,"*",4.6,.44,4455,"",,,,"*",.3,.44,303,"",,,,"",,,,"",27.5,,26727,"*"
"2014","O","GRND","ROCK","NOM. POP","POP2",.6,.55,788,"",,,,"",0,.49,20,"",,,,"*",,,,"*",,,,"",,,,"",.6,,808,"*"
"2014","O","GRND","ROCK","NOM. QUILLBACK ROCKFISH","QLB1",,,,"*",0,2.03,158,"",0,1.1,75,"",.1,4.77,711,"",1.2,3.87,10431,"",,,,"",,,,"",1.3,,11375,"*"
"2014","O","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROCK","REDBANDED ROCKFISH","RDBD",2.3,.46,2273,"",,,,"",3.1,1.26,8486,"",,,,"*",1.4,1.11,3371,"",,,,"",,,,"",6.8,,14130,""
"2014","O","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",2.2,.29,1373,"",,,,"",0,.24,3,"",,,,"*",,,,"",,,,"",,,,"",2.2,,1376,""
"2014","O","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",21.3,.44,20629,"",,,,"*",9.1,.7,13949,"",,,,"*",2.5,1.1,6107,"",,,,"",,,,"",32.9,,40685,"*"
"2014","O","GRND","ROCK","ROSY ROCKFISH","ROSY",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",,,,"*",,,,"",.1,.21,34,"",,,,"*",,,,"*",,,,"",,,,"",.1,,34,"*"
"2014","O","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",0,.17,2,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,2,""
"2014","O","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",0,.23,4,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,4,"*"
"2014","O","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",9.8,.44,9532,"",,,,"",0,.42,32,"",,,,"",,,,"",,,,"",,,,"",9.8,,9564,""
"2014","O","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",.4,.31,299,"",,,,"",.8,.35,618,"",,,,"*",,,,"*",,,,"",,,,"",1.2,,917,"*"
"2014","O","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",12.5,.53,14456,"",,,,"",23.2,.3,15090,"",,,,"*",.8,.31,514,"",,,,"",,,,"",36.5,,30060,""
"2014","O","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",9.3,.45,9259,"",,,,"*",4.7,.52,5401,"",,,,"*",0,.37,25,"",,,,"",,,,"",14,,14685,"*"
"2014","O","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",,,,"*",,,,"",.5,.39,410,"",,,,"*",,,,"*",,,,"",,,,"",.5,,410,"*"
"2014","O","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",164.8,.51,183821,"",,,,"",93.4,.75,155424,"",,,,"*",74.4,.76,125132,"",,,,"",,,,"",332.6,,464377,""
"2014","O","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",,,,"*",,,,"",0,.3,6,"",,,,"*",,,,"",,,,"",,,,"",0,,6,"*"
"2014","O","GRND","ROCK","NOM. TIGER ROCKFISH","TGR1",,,,"",,,,"*",,,,"*",0,5.25,63,"",.3,3.58,2248,"",,,,"",,,,"",.3,,2311,"*"
"2014","O","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",,,,"",0,1.87,71,"",,,,"*",.1,3.51,887,"",2.1,1.61,7625,"",,,,"",,,,"",2.2,,8583,"*"
"2014","O","GRND","ROCK","WIDOW ROCKFISH","WDOW",239.6,.45,238093,"",,,,"",309.8,.41,283236,"",,,,"*",0,.96,27,"",,,,"",,,,"",549.4,,521356,""
"2014","O","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"*",,,,"*",.1,.76,94,"",0,.69,50,"",0,1.04,85,"",,,,"",,,,"",.1,,229,"*"
"2014","O","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",,,,"*",,,,"",.3,.97,675,"",,,,"*",,,,"*",,,,"",,,,"",.3,,675,"*"
"2014","O","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"*",,,,"",.8,1.08,1899,"",,,,"",,,,"",,,,"",,,,"",.8,,1899,"*"
"2014","O","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",.2,.58,237,"",.2,1.65,752,"",2.6,.76,4280,"",.9,1.05,2031,"",.6,.94,1267,"",,,,"",,,,"",4.5,,8567,""
"2014","O","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",899.1,.5,988267,"",.2,1.95,1036,"",23.1,.45,23142,"",,,,"*",.2,1.09,573,"",,,,"",,,,"",922.6,,1013018,""
"2014","O","GRND","ROND","CABEZON","CBZN",,,,"",.8,3.83,6922,"",.4,3.85,3342,"",.5,3.89,4546,"",13.6,3.46,103973,"",,,,"",,,,"",15.3,,118783,""
"2014","O","GRND","ROND","NOM. KELP GREENLING","KGL1",,,,"*",.1,3.23,510,"",.1,4.42,1091,"",.3,4.89,3230,"",14.9,4.53,149041,"",,,,"",,,,"",15.4,,153872,"*"
"2014","O","GRND","ROND","LINGCOD","LCOD",148.2,.73,239245,"",13.8,2.52,76639,"",18.5,1.26,51317,"",15.8,1.61,56049,"",30.8,2.2,149710,"",,,,"",,,,"",227.1,,572960,""
"2014","O","GRND","ROND","PACIFIC COD","PCOD",160.7,.52,184458,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",160.7,,184458,"*"
"2014","O","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","GRND","ROND","PACIFIC WHITING","PWHT",33777.5,.11,8054927,"",,,,"",42528.6,.11,10218586,"",,,,"*",,,,"*",,,,"",,,,"",76306.1,,18273513,"*"
"2014","O","GRND","ROND","SABLEFISH","SABL",344.1,2.36,1788572,"",,,,"*",426.1,2.54,2390335,"",262.5,2.62,1516478,"",430.5,2.51,2377500,"",,,,"",,,,"",1463.2,,8072885,"*"
"2014","O","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","HMSP","....","COMMON THRESHER SHARK","TSRK",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","HMSP","TUNA","ALBACORE","ALBC",1240.8,1.25,3423756,"",96.6,1.46,311480,"",1391.8,1.25,3830404,"",1160.1,1.25,3201500,"",88.3,1.31,255447,"",,,,"",,,,"",3977.6,,11022587,""
"2014","O","HMSP","TUNA","BLUEFIN TUNA","BTNA",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","HMSP","TUNA","YELLOWFIN TUNA","YTNA",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","....","BROWN CAT SHARK","CSRK",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","....","EULACHON","EULC",7,1.4,21558,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",7,,21558,""
"2014","O","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","....","MISC. FISH","MSC2",.2,.17,83,"",,,,"*",.1,.12,33,"",,,,"*",0,1.2,6,"",,,,"",,,,"",.3,,122,"*"
"2014","O","OTHR","....","UNSP. OCTOPUS","OCTP",1.1,.51,1226,"",,,,"*",.2,4.55,2508,"",.1,1.71,521,"",,,,"*",,,,"",,,,"",1.4,,4255,"*"
"2014","O","OTHR","....","OTHER SHARK","OSRK",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","....","PACIFIC HALIBUT","PHLB",4.7,5.98,61392,"",6.1,6.58,89039,"",55.2,6.43,782558,"",11.4,6.41,161503,"",3.2,6,42674,"",,,,"",,,,"",80.6,,1137166,""
"2014","O","OTHR","....","UNSP. SCULPIN","SCLP",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","....","UNSP. SHAD","SHAD",39.2,.05,4475,"",,,,"",2.4,0,1,"",,,,"",,,,"",,,,"",,,,"",41.6,,4476,""
"2014","O","OTHR","....","UNSP. SMELT","SMLT",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","....","UNSP. SQUID","SQID",7.8,.07,1237,"",,,,"",13.6,.01,230,"",,,,"",,,,"",,,,"",,,,"",21.4,,1467,""
"2014","O","OTHR","....","UNSP. HAGFISH","UHAG",,,,"*",,,,"*",400.4,.81,711131,"",,,,"*",,,,"",,,,"",,,,"",400.4,,711131,"*"
"2014","O","OTHR","....","UNSP. SHARK","USRK",,,,"*",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","....","WOLF EEL","WEEL",,,,"",,,,"*",,,,"*",,,,"",0,.62,36,"",,,,"",,,,"",0,,36,"*"
"2014","O","OTHR","....","YELLOWTAIL","YLTL",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","ECHN","RED SEA URCHIN","RURC",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","ECHN","UNSP. ECHINODERM","UECH",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","OTHR","STRG","WHITE STURGEON","WSTG",4.8,3.54,37800,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",4.8,,37800,""
"2014","O","SAMN","....","CHINOOK SALMON","CHNK",919.8,2.29,4635823,"",67.5,5.67,844051,"",430.8,5.51,5234558,"",465.1,5.53,5669472,"",135.2,6.22,1854970,"",,,,"",,,,"",2018.4,,18238874,""
"2014","O","SAMN","....","CHUM SALMON","CHUM",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SAMN","....","COHO SALMON","COHO",676,1.17,1750712,"",8.1,2.02,36075,"",4.3,2.16,20637,"",3,2.39,15598,"",.6,2.79,3492,"",,,,"",,,,"",692,,1826514,""
"2014","O","SAMN","....","PINK SALMON","PINK",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SAMN","....","SOCKEYE SALMON","SOCK",2,1.95,8641,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",2,,8641,""
"2014","O","SAMN","....","STEELHEAD","STLH",13.1,1.4,40580,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",13.1,,40580,""
"2014","O","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SHLL","CLAM","BASKET COCKLE","CKLE",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SHLL","CLAM","CALIFORNIA MUSSEL","CMSL",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SHLL","CLAM","GAPER CLAM","GCLM",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,""
"2014","O","SHLL","CLAM","RAZOR CLAM","RCLM",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SRMP","....","GHOST SHRIMP","GSRM",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SRMP","....","BLUE MUD SHRIMP","MSRM",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SRMP","....","OTHER SHRIMP","OSRM",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2014","O","SRMP","....","PACIFIC PINK SHRIMP","PSHP",4633.7,.56,5762148,"",,,,"",8698.2,.58,11171555,"",,,,"*",,,,"*",,,,"",,,,"",13331.9,,16933703,"*"
"2014","O","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",626.7,,674386,"",148.9,,228547,"",49.6,,127107,"",9377.5,,11473015,"",1971.7,,2446381,"",,,,"",,,,"",12174.4,,14949436,""
"2015","O","CPEL","....","PACIFIC HERRING","PHRG",25.6,.05,2983,"",,,,"",17.8,0,165,"",,,,"*",,,,"",,,,"",,,,"",43.4,,3148,""
